url,cp,prix,etg,asc,ter,park,maj,ref,disp,gar,transp,prox,surf,const,toil,toil_sep,sdb,meuble,rang,chauf,cuis,gard,ent,calme,piece,descr,hon,tel,score_gen,nb_votes,date_last_vote,score_shop,score_rest,score_rep,score_transp,score_cult,score_neigh,score_safe,score_clean,score_calm,score_price,score_green,score_traf,score_air,score_park
http://www.seloger.com/annonces/locations/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/80189993.htm,75013,949,rdc,non,non,0,"15 / 11 / 2013",FL0396507,,849.00 €,,,,,,,,,,,séparée,,oui,,1,"Tour Rubis 36 av d'italie 75013 Paris. Au sein d'une résidence de standing et au 12e étage, nous vous proposons un appartement meublé, composé d'une entrée, d'un séjour lumineux avec vue imprenable, d'une chambre, d'une cuisine séparée, d'une salle d'eau avec WC. Vous avez en plus un parking. Disponible de suite. Contact.",1067.52 €,"01 43 37 65 16","Très agréable",23,2013/05/26,4,4,4,4,4,3,4,3,3,3,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-19eme-75/bassin-de-la-villette/82436851.htm,75019,949,4,oui,non,N.C,"14 / 11 / 2013",27.021,,,metro_paris:Ourcq,,40 m²,,1,,,,,,,,,,2,"MÉTRO OURCQ - rue des Ardennes - A deux pas des commerces et des transports -au 4e étage avec ascenseur d'un immeuble ancien réhabilité- avec digicode interphone vidéo-surveillance- Appartement de deux pièces offrant séjour, cuisine, dégagement salle de bains avec WC., chambre, chauffage et eau chaude en électrique, dispoDébutNovembre. Visite sur RDV.",350,"01 45 87 92 29",Séduisante,39,2013/09/03,4,3,3,4,4,3,3,3,3,4,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-18eme-75/grandes-carrieres-clichy/83174103.htm,75018,949,N.C,N.C,non,N.C,"13 / 11 / 2013","rue Coysevox",,,metro_paris:Guy-Moquet,"Ligne 13 - Guy Môquet",36 m²,,,,,oui,,,,,,,1,"Ligne 13 - Métro Guy Môquet
Rue Coysevox.
Très beau studio de 36 m² meublé. Belle hauteur sous plafond. Belle immeuble Haussmannien. Dans quartier recherché.",,"01 42 26 12 42","Très agréable",29,2013/08/24,4,4,3,4,3,3,3,3,3,4,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-8eme-75/elysees-madeleine/83144183.htm,75008,950,rdc,oui,non,N.C,"15 / 11 / 2013",162,"01 / 01 / 2014",1900,metro_paris:Alma-Marceau,"Métro Alma Marceau",15 m²,1900,1,,,oui,,central,américaine,oui,,oui,1,"Studio meublé d'environ 15 m², situé rue Bayard (quartier Champs Élysées) dans un immeuble de standing avec gardien, au Rez-de-chaussée avec ascenseur. Il comporte 1 salon, 1 cuisine américaine, 1 salle de douche. Le chauffage est collectif -. Cet appartement est disponible à partir du 2014-01-01. Il est à louer sur des périodes de: 1 à 2 mois, 3 à 5 mois, 6 à 12 mois,+ de 12 mois. Consultez d'autres annonces similaires sur notre site Book-A-Flat.",1311,"01 47 03 14 20","Très agréable",12,2013/05/03,3,4,4,4,3,3,4,3,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/81774501.htm,75015,950,2,oui,non,1,"15 / 11 / 2013",9788,,825,,,37 m²,1978,1,,,oui,oui,central...,,,oui,,1,"Au sud de Montparnasse, nous louons en vide un grand studio au deuxième étage avec ascenseur d'un immeuble récent bien entretenu. Il comprend une entrée avec placard, une salle de bain avec WC, une belle pièce à vivre très agréable de 24,25 mètres carrés, lumineuse, traversante avec une double exposition Est Ouest, une cuisine. Le chauffage et l'eau chaude sont collectifs. Une place de parking est possible en sus dans l'immeuble. Disponible immédiatement. A voir.",969,"01 45 31 61 44","Très agréable",29,2013/10/17,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/81218731.htm,75015,950,1,non,non,N.C,"14 / 11 / 2013",0,,882,,"Mairie 15ème",32 m²,,1,,,,,individuel...,séparée,,oui,oui,2,"89 rue Blomet-75015 Paris Métro 12 ""Vaugirard"" Dans un immeuble ancien à deux pas du ""Village"" de la Mairie, entièrement sur cour, calme, 2 pièces comprenant: entrée, séjour, cuisine indépendante aménagée à équiper, chambre, salle d'eau, WC séparés. Digicode, eau chaude et chauffage individuels électriques. Disponible de suite. Isambert Blomet.",1086,"01 44 19 62 62","Très agréable",29,2013/10/17,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-7eme-75/saint-thomas-d-aquin/83394687.htm,75007,950,4,oui,non,N.C,"14 / 11 / 2013",9237718,,1770,metro_paris:Sevres-Babylone,Sèvres-Babylone,25 m²,,1,,,oui,oui,individuel...,séparée,oui,,oui,1,"Rue de Sèvres - Dans une belle copropriété gardiennée, au 4ème étage avec ascenseur, entièrement sur cour, nous vous proposons un beau studio meublé bien équipé comprenant: une pièce principale, une cuisine séparée aménagée et équipée, une salle de douches, WC séparés. Nombreux rangements, très bien équipé (lave-linge/sèche-linge, lave-vaisselle..) CALME - TRÈS LUMINEUX - A voir rapidement.. **Exclusivité Paris SEINE ** - 59, rue du Cherche-Midi - 75006 Paris - Tél:(ACHAT - VENTE - LOCATION - GESTION - EVALUATION GRATUITE).",950,"01 45 44 66 00",Exceptionnelle,14,2013/05/01,4,4,5,4,3,4,4,5,4,2,4,4,4,3
http://www.seloger.com/annonces/locations/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/82384907.htm,75013,950,4,non,non,0,"15 / 11 / 2013",2503,,,"metro_paris:Quai de la Gare",,35 m²,,1,,,,,,américaine,,oui,oui,2,"A proximité de la Seine et de la bibliothèque NF, au pied du métro quai de la Gare. Situé au 4ème étage nous vous proposons un 2 pièces au calme de 36 m² en parfait état, comprenant: entrée, séjour avec cuisine américaine, chambre, salle d'eau avec WC.",940.5 €,"01 53 62 13 21","Très agréable",23,2013/05/26,4,4,4,4,4,3,4,3,3,3,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-7eme-75/ecole-militaire/82878859.htm,75007,950,5,non,non,N.C,"14 / 11 / 2013",2680,,1740,"metro_paris:Saint-Francois-Xavier,Segur","Metro Saint françois xavier",27 m²,,1,,,oui,,individuel...,séparée,,oui,,2,"Avenue de Ségur, 2 PIÈCES MEUBLÉES au 5ème étage sans ascenseur, comprenant une entrée, un séjour, une chambre, une cuisine séparée avec lave-linge, une salle d'eau avec WC. Disponible de suite !",950,"01 55 76 55 00",Exceptionnelle,14,2013/05/01,4,4,5,4,3,4,4,5,4,2,4,4,4,3
http://www.seloger.com/annonces/locations/appartement/paris-15eme-75/cambronne-garibaldi/83404177.htm,75015,950,5,oui,non,0,"14 / 11 / 2013",1601,,,metro_paris:Volontaires,Volontaires,28 m²,1970,1,,,,,central...,,oui,oui,,1,"Au 5ème étage avec ascenseur d'un immeuble récent charmant studio en très bon état composé: d'une entrée, d'un séjour prolongé par un balcon, d'une cuisine aménagée, d'une salle de bains/WC, d'un dressign et d'une cave. Orienté sud-est. Chauffage et eau chaude collectifs. Gardienne, digicode et interphone.",950,"01 53 58 58 88","Très agréable",29,2013/10/17,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-8eme-75/elysees-madeleine/73462321.htm,75008,950,5,non,non,0,"15 / 11 / 2013",863,,,,,10 m²,,1,,,,oui,,coin...,,,,1,"Champs Élysées-Rue Washington. LOCATION MEUBLÉE. Studette de 10 m² située au 5ème étage sans ascenseur d'un immeuble ancien en Pierre de Taille de bon standing comprenant une pièce principale avec kitchenette aménagée et équipée, une cabine de douche et des WC. Rangements. Vue dégagée sur les toits de Paris. Chauffage et eau individuels. Très bon état intérieur. A VOIR !!",1300.0 €,"01 44 05 05 06","Très agréable",12,2013/05/03,3,4,4,4,3,3,4,3,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-9eme-75/83265213.htm,75009,950,4,non,non,N.C,"12 / 11 / 2013",L659923,,,metro_paris:Poissonniere,"Faubourg poissonnière",30 m²,,1,,,,,,équipée,,,oui,2,"Rue du Faubourg Poissonnière, très bel appartement de 30 m² composé de deux pièces à vivre, une cuisine équipée, un dressing, et une salle de bains avec WC. Appartement refait à neuf. Charme de l'ancien (parquet, cheminée..). chauffage et eau chaude individuel. Électriques. Sur cour, calme et lumineux. Au 4ème étage sans ascenseur. Disponible de suite.",950,"01 42 02 39 39","Très agréable",21,2013/10/07,5,4,4,5,4,4,4,3,3,4,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/chaillot/82039127.htm,75016,950,4,oui,non,N.C,"15 / 11 / 2013",****,,820,metro_paris:Trocadero,Trocadéro,29 m²,1930,1,,,,,central...,,,,,1,"Paris 16ème Proche du métro TROCADERO Dans un immeuble 1930 STUDIO de 28m² rénové avec goût Jolie cuisine aménagée indépendante Salle de bains Dressing Parquet Cabt R. DURAND: Honoraires: 1.136,20 euros.",1136.2 €,"0146880000 / 0141113535","Très agréable",45,2013/10/26,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/82989297.htm,75005,950,1,oui,non,N.C,"15 / 11 / 2013",3709,"27 / 12 / 2013",1900,"metro_paris:Place Monge (Jardin des Plantes)","Métro Place Monge",17 m²,1850,1,,,oui,,central,coin...,,,,1,"Studio meublé d'environ 17 m², situé rue Blainville (quartier Panthéon - Sorbonne) dans un immeuble bourgeois, au 1er étage avec ascenseur. Il comporte 1 salon, 1 cuisine Kitchenette, 1 salle de douche. Le chauffage est collectif - urbain. Cet appartement est disponible à partir du 2013-12-27. Il est à louer sur des périodes de: 6 à 12 mois,+ de 12 mois. Consultez d'autres annonces similaires sur notre site Book-A-Flat.",1311,"01 47 03 14 20","Très agréable",9,2013/09/27,4,5,4,4,4,3,4,4,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-18eme-75/montmartre/83471381.htm,75018,950,5,oui,non,N.C,"15 / 11 / 2013",8499,"21 / 12 / 2013",1900,metro_paris:Blanche,"Métro Blanche",20 m²,,1,,,oui,,individuel,coin...,oui,,oui,1,"Studio meublé d'environ 20 m², situé boulevard de Clichy (quartier Montmartre) dans un immeuble de standing avec gardien, au 5ème étage avec ascenseur. Il comporte 1 salon, 1 cuisine Kitchenette, 1 salle de douche. Le chauffage est individuel - électrique. Cet appartement est disponible à partir du 2013-12-21. Il est à louer sur des périodes de: 3 à 5 mois, 6 à 12 mois,+ de 12 mois. Consultez d'autres annonces similaires sur notre site Book-A-Flat.",1311,"01 47 03 14 20","Très agréable",29,2013/08/24,4,4,3,4,3,3,3,3,3,4,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-20eme-75/gambetta/81423011.htm,75020,950,3,non,non,N.C,"15 / 11 / 2013",1622,,1900,"metro_paris:Buttes-Chaumont,Gambetta","Métro Gambetta",25 m²,1800,1,,,oui,,individuel,séparée,,,oui,1,"Studio meublé d'environ 25 m², situé rue Laurence Savart (quartier Buttes Chaumont) dans un immeuble bourgeois, au 3ème étage sans ascenseur. Il comporte 1 salon, 1 cuisine séparée, 1 salle de douche. Le chauffage est individuel - électrique. Libre actuellement, il est à louer sur des périodes de 6 à 12 mois,+ de 12 mois.",1311,"01 47 03 14 20","Très agréable",30,2013/09/09,4,4,4,4,3,4,4,4,4,4,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/83161475.htm,75016,900,2,non,non,N.C,"14 / 11 / 2013",HW80-305A,,900,"metro_paris:Porte de Saint-Cloud","Porte de Saint Cloud / Versailles",32 m²,,1,oui,,,,individuel...,séparée,,,,2,"A LOUER Paris 16ème, à proximité du métro Porte de Saint Cloud, avenue de Versailles, au 2ème étage sans ascenseur d'un immeuble ancien, un appartement de 2 pièces de 32m² environ comprenant séjour, cuisine aménagée, chambre avec placard et salle d'eau avec WC. Disponible immédiatement.",940,"01 42 24 35 62","Très agréable",45,2013/10/26,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-4eme-75/arsenal/82992067.htm,75004,950,1,non,non,0,"15 / 11 / 2013",13641-spo.21.1067,,,"metro_paris:Bastille,Sully-Morland",Bastille/sully-morland,25 m²,,,,,,,,,oui,oui,,1,"Studio de 24m² complètement refait à neuf au 1er étage sans ascenseur situé rue de la Cerisaie comprenant: - Pièce à vivre avec parquet, cuisine ouverte aménagée, belle salle d'eau avec WC. Appartement bien agencé et fonctionnel. - Gardienne, digicode, chauffage individuel électrique. - Loyer HC: 900 euros - Charges: 50 euros - Honoraires: 807.30 euros CONTACTER: Laure OWCZAREK: - ou.",807,"0625890783 / 0147664444",Séduisante,15,2013/10/29,4,4,4,4,4,3,3,3,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-20eme-75/belleville/83355921.htm,75020,950,2,N.C,non,N.C,"14 / 11 / 2013",LACROIX,"02 / 12 / 2013",870,,,35 m²,,1,oui,,oui,,,séparée,,,oui,1,"Au 2ème étage d'une copropriété bien entretenue, un grand studio meublé composé d'une cuisine séparée et équipée, d'une pièce principale avec armoire-lit escamotable, d'une salle d'eau/WC.
Appartement au calme, joliment meublé et décoré. A voir.",950,"01 46 36 37 37","Très agréable",30,2013/09/09,4,4,4,4,3,4,4,4,4,4,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/83513749.htm,75016,950,2,oui,non,N.C,"15 / 11 / 2013",BQ1-068,,900,"metro_paris:Chardon-Lagache,Exelmans","Chardon Lagache Exelmans",38 m²,1880,1,oui,,,oui,individuel...,américaine,,oui,,2,"A louer en 2ème étage par ascenseur, appartement de deux pièces 38m²: Entrée, chambre avec grand rangements, salon avec cuisine US équipée, salle d'eau avec WC. Sur cour, traversant.",773,"01 53 92 08 30","Très agréable",45,2013/10/26,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-17eme-75/pereire-malesherbes/82624435.htm,75017,950,6,oui,non,N.C,"14 / 11 / 2013",PEREIRE/VERNIQUET,,,metro_paris:Pereire,"Place pereire",37 m²,,1,oui,,oui,,,,oui,,,1,"Dans un immeuble 1930 de bon standing avec gardien, studio meublé au 6ème étage avec ascenseur comprenant une entrée avec bibliothèque, un coin salon (canapé et lit) une cuisine avec un bar entièrement équipée et aménagée, belle salle de douche (machine à laver) WC séparé. Parquet au sol, fenêtre double vitrage. Studio en parfait état. Eau chaude et chauffage collectifs. Ce bien vous est présenté par ESPACE JOUFFROY/Béatrice HERVE.",,"0143182240 / 0661625740","Très agréable",36,2013/10/01,4,4,4,4,3,4,4,3,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-8eme-75/saint-philippe-du-roule/82884675.htm,75008,950,6,oui,non,0,"14 / 11 / 2013",1463,"02 / 12 / 2013",,metro_paris:Miromesnil,Miromesnil,22 m²,,,,,oui,oui,électrique,américaine...,,,,1,"studio 22 m2, 6e étage, immeuble pierre, ascenseur, pièce principale, avec canapé-lit clic clac, salle de bains avec WC et lave-linge, cuisine ouverte (four micro-ondes), chauffage électrique, double vitrage, mobilier moderne (Habitat), placards, bon état, poutres, très clair, calme, double exposition, central. Honoraires de 1 136,20 e à 1 636,13 e selon la durée de location., -AUTRES APTS MEUBLES CHEZ CAPITALE PARTNERS, capitale-partners.com, pages Annonces-.",,"01 42 68 35 60","Très agréable",12,2013/05/03,3,4,4,4,3,3,4,3,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/81058447.htm,75016,950,N.C,oui,non,0,"14 / 11 / 2013",10702-3170l,,,"metro_paris:Rue de la Pompe (Avenue Georges Mandel),Victor Hugo","Victor hugo",25 m²,,1,,,oui,,,américaine...,oui,,oui,2,"LOCATION MEUBLÉE Paris 16ème Métro: Rue de la Pompe (ligne 9) ou Victor Hugo (ligne 2) Dans un environnement calme à proximité du métro et des commerçants, ce charmant 2 pièces dans un immeuble Haussmanien de standing avec gardien se compose d'une pièce principale avec une cuisine américaine équipée (réfrigérateur, lave-linge, plaques électriques), d'une chambre avec un lit double, d'une salle de douches avec WC. Loyer: 950EUR CC AUTRES APPARTEMENTS VIDES ET MEUBLES DISPONIBLES SUR CATTALAN JOHNSON.",,"01 45 74 87 77","Très agréable",45,2013/10/26,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-9eme-75/82621645.htm,75009,950,2,oui,non,N.C,"05 / 11 / 2013",FA009005,"01 / 12 / 2013",,"metro_paris:Opera,Richelieu-Drouot",Opéra,28 m²,,1,,,oui,oui,,séparée,,oui,,1,"Location Meublée, Paris 9ème, rue Chauchat, à deux pas du Boulevard Haussmann et de l Opéra, au métro Richelieu Drouot (ligne 8 et 9), un charmant studio de 28 m² environ, au 2ème étage avec ascenseur d'un magnifique immeuble Art Déco (très belles parties communes), comprenant une entrée, un salon avec canapé convertible en cuir, une cuisine indépendante totalement équipée (lave-linge séchant) et une salle de douche avec WC. Mobilier moderne en très bon état. Nombreux rangements. Bonne sécurité. Clair. Chauffage individuel électrique.",,"01 56 24 83 02","Très agréable",21,2013/10/07,5,4,4,5,4,4,4,3,3,4,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-15eme-75/83553991.htm,75015,950,N.C,non,non,N.C,"15 / 11 / 2013",LAP0000362,,,,,28 m²,,1,,,,,individuel...,américaine,,,,2,"Situé rue de la Croix Nivert, à proximité de toute les commoditées, nous vous proposons à la location ce 2 pièces meublé, refait à neuf, avec cuisine équipée ouverte sur le séjour, une chambre séparée, une salle de bain avec WC, lave-linge. Eau chaude et chauffages électriques. Loyer: 950e / MOIS CC Votre contact: Hugo / /.",,"07 81 71 33 45","Très agréable",29,2013/10/17,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-9eme-75/82543265.htm,75009,950,2,oui,non,0,"14 / 11 / 2013",3007,"01 / 12 / 2013",,metro_paris:Richelieu-Drouot,"Richelieu Drouot",25 m²,,,,,oui,oui,électrique,séparée,,,,1,"studio 26 m2, 2e étage, bel immeuble ancien rénové, ascenseur, entrée, pièce principale avec coin repas (+ canapé-lit), salle de douche avec WC, cuisine équipée (LL/S, four) ; chauffage électrique, double vitrage, mobilier moderne, placards, TV, très bon état, expo. Sud, confortable, clair, calme, balcon, central. Honoraires de 1 136,20 e à 1 636,13 e selon la durée de location., -AUTRES APTS MEUBLES CHEZ CAPITALE PARTNERS, capitale-partners.com, pages Annonces-.",,"01 42 68 35 60","Très agréable",21,2013/10/07,5,4,4,5,4,4,4,3,3,4,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-17eme-75/courcelles-wagram/80619949.htm,75017,950,rdc,non,non,N.C,"14 / 11 / 2013",15647,,,metro_paris:Wagram,Wagram,35 m²,,1,oui,,oui,,électrique,,,,oui,1,"LOCATION MEUBLÉE. Dans un bel immeuble en Pierre de Paris, en Rez-de-Jardin, lumineux et calme: Entrée, pièce principale, cuisine, salle de bains, WC. Vue dégagée sur jardin intérieur, CHARME, spacieux. Bon état général.",1799,"01 47 64 66 89","Très agréable",36,2013/10/01,4,4,4,4,3,4,4,3,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-18eme-75/montmartre/82507507.htm,75018,950,2,non,non,0,"15 / 11 / 2013",5,,,metro_paris:Abbesses,,30 m²,,1,,,,,individuel...,séparée,,oui,,2,"Abbesses, rue Garreau - Appartement de deux pièces au 2ème étage comprenant une entrée, un séjour, une petite cuisine séparée équipée, une chambre, et une salle d'eau avec WC..",950,"01 42 23 60 14","Très agréable",29,2013/08/24,4,4,3,4,3,3,3,3,3,4,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-18eme-75/clignancourt-jules-joffrin/82874071.htm,75018,950,6,non,non,N.C,"14 / 11 / 2013",4931,"31 / 12 / 2013",,,Duhesme,33 m²,1930,1,,,oui,,central...,séparée,,,oui,2,"Rue Duhesme-33m² Au sixième étage d'un bel immeuble ancien l'agence Dix-huitième Avenue vous invite à découvrir un charmant deux pièces meublé d'environ 33m². L'appartement se compose d'un séjour, d'une cuisine indépendante équipée en électroménager/vaisselle, d'une chambre, d'une salle d'eau ainsi que des WC séparés. Calme et lumineux. Contact: Olga Kratyuk au.",1019.4 €,"06 79 13 82 12","Très agréable",29,2013/08/24,4,4,3,4,3,3,3,3,3,4,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/83513801.htm,75005,950,2,non,non,N.C,"15 / 11 / 2013",51372981,"01 / 12 / 2013",900,"metro_paris:Place Monge (Jardin des Plantes),Saint-Marcel",Salpetrière,28 m²,1900,1,,,,,individuel...,coin...,,,,2,"proximité JARDIN DES PLANTES: Appartement 2 pièces de 28m² environ situé au 2e étage sans ascenseur d'un petit immeuble bien entretenu. Comprenant: séjour avec cuisine ouverte, une chambre, une salle de bains avec WC. A proximité du métro L5 St Marcel, de la Gare Austerlitz et du Bus L91. Une opportunité à saisir rapidement.",864,"01 55 43 20 20","Très agréable",9,2013/09/27,4,5,4,4,4,3,4,4,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/83074621.htm,75013,950,1,N.C,non,N.C,"13 / 11 / 2013",L979419,,,metro_paris:Tolbiac,,38 m²,,1,,,,,,américaine...,,oui,,2,"Paris 13ème - rue de tolbiac métro bibliothèque françois mitterand dans un immeuble ancien au 1er étage deux pièces meublé de 42² comprenant une entrée, séjour, cuisine américaine équipée, chambre, salle d'eau avec WC. Loyer cc: 950 € cc. - honoraires: 950 € TTC.",950,"01 45 80 86 82","Très agréable",23,2013/05/26,4,4,4,4,4,3,4,3,3,3,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-15eme-75/dupleix-motte-picquet/83377071.htm,75015,950,6,oui,non,0,"15 / 11 / 2013",419,,,"metro_paris:Bir-Hakeim (Grenelle),La Motte-Picquet Grenelle",,27 m²,,1,,,,,,américaine,oui,oui,,2,"Métro LA MOTTE PICQUET GRENELLE. Rue de L'AVREAu 6ème étage avec ascenseur. Appartement 2 pièces de 28 m², comprenant une entrée, un salon, une cuisine américaine, une salle de douche avec WC. Parquet / traversant / vue Tour Eiffel.",915.0 €,"01 42 19 00 00","Très agréable",29,2013/10/17,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/78877395.htm,75014,950,N.C,N.C,non,N.C,"13 / 11 / 2013","GAZAN 43m²",,820,"rer_idf:Cite Universitaire","RER cité universitaire",43 m²,,1,,,,,,,,oui,oui,1,"Un appartement au premier étage sur cour arborée, très calme, composé d'une pièce principale, une cuisine, une salle d'eau avec WC, une entrée.
Eau froide. Eau chaude et chauffage par immeuble.
Électricité.",715,"01 53 06 60 90","Très agréable",18,2013/10/09,4,5,4,4,4,4,4,4,4,3,4,4,3,3
http://www.seloger.com/annonces/locations/appartement/paris-19eme-75/place-des-fetes/81936139.htm,75019,950,1,oui,non,0,"15 / 11 / 2013",FL0396594,,880.00 €,"metro_paris:Botzaris,Place des Fetes",,38 m²,2009,,,,,oui,,,,oui,,2,"Entre les Metro Botzaris et Place des Fêtes - Beau 2 pièces de 38 m² environ. Dans un immeuble moderne, au 1er étage avec ascenseur, appartement composé d'une entrée, séjour avec cuisine ouverte, chambre avec placard, salle d'eau, WC séparé. Chauffage individuel électrique, double vitrage, disponible de suite. Prendre rdv par mail pour visiter.",1047.98 €,"01 40 18 73 76",Séduisante,39,2013/09/03,4,3,3,4,4,3,3,3,3,4,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-10eme-75/82592033.htm,75010,950,7,oui,non,N.C,"13 / 11 / 2013",188303000,,1800,"metro_paris:Colonel Fabien","Colonel fabien",24 m²,,1,oui,,,,,coin...,,,,2,"Dans bel immeuble bourgeois au 7ème étage avec ascenseur 
appartement F2 meuble offrant pièce principale avec coin cuisine équipée,
chambre avec nx placards, salle d'eau, WC, cave
très bon état général.",1286,"01 34 28 16 96","Très agréable",17,2013/02/10,4,4,3,4,4,4,4,3,3,4,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/82719531.htm,75015,950,6,non,non,N.C,"15 / 11 / 2013",2049000024,,,"metro_paris:Vaugirard (Adolphe Cherioux)",,33 m²,,1,oui,,,,,séparée,,oui,,2,"Parc de Vaugirard. Dans un bel immeuble ancien, un appartement de 2 pièces au 6ème étage et dernier étage sans ascenseur comprenant: une entrée, un séjour, une cuisine indépendante, une chambre, une salle de bains, et une cave un WC. Très bien agencé. Jolie vue sur Parc.",750,"01 53 68 05 55","Très agréable",29,2013/10/17,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/82857981.htm,75013,950,N.C,N.C,non,N.C,"15 / 11 / 2013",2912000002,,,metro_paris:Glaciere,,33 m²,,1,,,oui,oui,,coin...,,oui,oui,1,"Paris XIII - GLACIÈRE / SQUARE René LEGALL. Dans un immeuble de 2009, studio meublé de 33m² se composant d'une entrée avec placards, grande pièce à vivre sur cour au calme, coin cuisine avec plaques, hotte et réfrigérateur et belle salle d'eau avec WC.. Appartement neuf. Faible consommation énergétique..",1150,"01 45 88 86 86","Très agréable",23,2013/05/26,4,4,4,4,4,3,4,3,3,3,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-17eme-75/pereire-malesherbes/83312743.htm,75017,950,6,oui,non,N.C,"14 / 11 / 2013",335,,1700,metro_paris:Pereire,"Demours Niel",27 m²,1900,1,,,oui,,individuel...,américaine,,oui,oui,1,"Paris 17 EME NIEL DEMOURS. Joli studio meublé de 27 m² environ, au 6ème étage avec ascenseur d'un immeuble pierre de taille, composé d'une entrée, d'une cuisine américaine aménagée équipée, d'une salle de douche avec WC et machine à laver, et d'une joile pièce à vivre d'environ 18m² avec parquet et cheminée. Cave. CLAIR ET CALME. Métro Pereire.",1500,"06 80 63 36 42","Très agréable",36,2013/10/01,4,4,4,4,3,4,4,3,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-8eme-75/hoche-friedland/71749669.htm,75008,950,5,non,non,0,"15 / 11 / 2013",763014,,900.0 €,,,10 m²,,1,oui,,,,,coin...,,,,1,"CHAMPS ÉLYSÉES - Beau 10 m² meublé 
au 5e sans ascenseur
entièrement refait à neuf comprenant,
 un séjour, une douche, un WC
Kitchenette équipée/aménagée, coin bureau
proche commerces et des transports.",1140.0 €,"01 56 28 06 20","Très agréable",12,2013/05/03,3,4,4,4,3,3,4,3,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/81951565.htm,75002,950,4,N.C,non,N.C,"14 / 11 / 2013",DAUCHEZ6648,,950.00 €,"metro_paris:Etienne Marcel",,33 m²,1945,,,,,,,coin...,,,,2,"RUE TIQUETONNE, à proximité immédiate du métro Étienne Marcel et de Châtelet, appartement donnant sur cour, situé au 4ème étage: entrée, séjour avec coin cuisine, chambre, salle d'eau, WC. Chauffage individuel électrique.",1068.75 €,"01 53 98 58 58","Très agréable",8,2013/08/13,4,4,4,4,3,3,3,3,3,3,3,2,3,2
